feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
T247	E1	CRC	-0.00106512952785184	0.000794728623379321	128	4	0.182578090431487	0.542732131830583
T224	E1	CRC	0.00166617992929353	0.00125280157638195	128	3	0.185932888970471	0.54894471981758
T94	E1	CRC	0.00299103977124791	0.00225872742514828	128	103	0.187828900520704	0.550795559635037
T32	E1	CRC	-0.0114847547026533	0.00873958751681801	128	19	0.191197501661618	0.556910843766054
T90	E1	CRC	-0.00261882551987825	0.00203304314437355	128	70	0.200060977592409	0.563211513827224
T200	E1	CRC	0.00253570348456254	0.0019698566381687	128	22	0.200365783707664	0.563211513827224
T278	E1	CRC	0.00798840589187752	0.00616164318487134	128	20	0.197181906651286	0.563211513827224
T355	E1	CRC	0.00169291065295441	0.00131733610433696	128	3	0.201114060201303	0.563211513827224
T411	E1	CRC	-0.000386234473555205	0.000297254074322281	128	3	0.19619928219013	0.563211513827224
T455	E1	CRC	0.000982365968085633	0.000764482933969743	128	16	0.201146969224009	0.563211513827224
T4	E1	CRC	-0.0276190948446109	0.0218695762958582	128	126	0.208957116021121	0.570537136451531
T25	E1	CRC	0.00478548953813025	0.00382152936172577	128	52	0.212800155643022	0.570537136451531
T74	E1	CRC	-0.0231531476944623	0.0190945604952215	128	82	0.227569756324539	0.570537136451531
T95	E1	CRC	0.000744192677013825	0.000601262502045801	128	9	0.218122549182636	0.570537136451531
T171	E1	CRC	-0.002682163395325	0.00225908466239288	128	37	0.237351158611904	0.570537136451531
T178	E1	CRC	0.00183802553646546	0.00145359226606066	128	74	0.208394904593369	0.570537136451531
T212	E1	CRC	0.000362778543714629	0.000288990681263558	128	6	0.211682278109858	0.570537136451531
T240	E1	CRC	-0.000220184805230976	0.000184789843542865	128	1	0.235680564827812	0.570537136451531
T280	E1	CRC	0.000243886044660368	0.000201954594542963	128	5	0.229452277483551	0.570537136451531
T284	E1	CRC	0.0017008656714252	0.00136136865760359	128	3	0.213842341454737	0.570537136451531
T285	E1	CRC	-0.00421909802046094	0.00355344523386777	128	13	0.237332615287552	0.570537136451531
T300	E1	CRC	-0.000331669836204157	0.000278353527055424	128	1	0.235680564827812	0.570537136451531
T306	E1	CRC	0.000677500431383547	0.000536245061523153	128	9	0.208772537852051	0.570537136451531
T321	E1	CRC	-0.00096674159574765	0.000811336767935408	128	1	0.235680564827812	0.570537136451531
T327	E1	CRC	0.00659653057650791	0.0054304962533753	128	21	0.226744553369074	0.570537136451531
T334	E1	CRC	-0.00018954636010881	0.000159076563852278	128	1	0.235680564827814	0.570537136451531
T342	E1	CRC	0.000353713827175927	0.00029679562946628	128	2	0.235589097324689	0.570537136451531
T347	E1	CRC	0.00487319724629927	0.00387640164289475	128	17	0.211026593529613	0.570537136451531
T371	E1	CRC	-0.000199494827288342	0.000167425803445212	128	1	0.235680564827813	0.570537136451531
T386	E1	CRC	-0.000130097906454949	0.00010918451776836	128	1	0.235680564827812	0.570537136451531
T441	E1	CRC	0.00107524153003491	0.000906784534988167	128	2	0.23794290713762	0.570537136451531
T442	E1	CRC	-0.000250521197626504	0.000210249625831401	128	1	0.235680564827813	0.570537136451531
T452	E1	CRC	-5.25918640464133e-05	4.41376611731658e-05	128	1	0.235680564827812	0.570537136451531
T458	E1	CRC	-0.000148953036407588	0.000125008663809107	128	1	0.235680564827813	0.570537136451531
T466	E1	CRC	-0.000257256673391955	0.000215902366090107	128	1	0.235680564827811	0.570537136451531
T475	E1	CRC	0.000284792288468709	0.000239835980230157	128	2	0.237285465298986	0.570537136451531
T309	E1	CRC	0.000197307373811776	0.000168407551875735	128	2	0.243565798728816	0.580810750814868
T7	E1	CRC	0.00270053586712267	0.00232278432695205	128	2	0.247177450029668	0.586202258540305
T194	E1	CRC	-0.0186776477456064	0.0161262471243422	128	27	0.248967262815692	0.587238000337012
T167	E1	CRC	0.00301278743788126	0.0026253071026233	128	18	0.253310382378914	0.594252464607831
T290	E1	CRC	-0.00625226071959382	0.00554915109935286	128	47	0.262008123450078	0.611352288050183
T111	E1	CRC	0.0183610657626453	0.0165635501922335	128	36	0.269747737266197	0.621282304967298
T159	E1	CRC	-0.00250859243673904	0.00227696913973553	128	58	0.272681593560489	0.621282304967298
T264	E1	CRC	0.000427531921524258	0.000388659011053631	128	3	0.273421475227544	0.621282304967298
T368	E1	CRC	0.000278166771901647	0.000252124566585971	128	6	0.27200351603287	0.621282304967298
T412	E1	CRC	0.00113629030251546	0.00102593041634545	128	3	0.270157199130297	0.621282304967298
T253	E1	CRC	0.00487673220560456	0.00450134409899533	128	42	0.280702111298241	0.621554675017534
T336	E1	CRC	-0.00030681931510287	0.00028091147043308	128	6	0.276816989814113	0.621554675017534
T346	E1	CRC	0.000955652408813424	0.000877759068395368	128	2	0.278346090657433	0.621554675017534
T349	E1	CRC	-0.000338779304716849	0.000312440197641997	128	3	0.280301637119877	0.621554675017534
T422	E1	CRC	-0.000274451618492522	0.00025091698660337	128	4	0.276131789110513	0.621554675017534
T187	E1	CRC	0.00135204812167667	0.00125508733332923	128	23	0.283424879433636	0.624397957737045
T60	E1	CRC	0.00124106961971785	0.00116676904479506	128	51	0.289507679041697	0.626975674465797
T92	E1	CRC	0.000502120043908479	0.000474335453263588	128	3	0.291818171064726	0.626975674465797
T239	E1	CRC	0.000442437355668737	0.000417711883532489	128	5	0.291538325777377	0.626975674465797
T415	E1	CRC	0.00682198449208425	0.00638960398605189	128	33	0.287711018510836	0.626975674465797
T445	E1	CRC	-0.000356374217475535	0.000334939969951671	128	4	0.289366112735073	0.626975674465797
T471	E1	CRC	0.000259176210838063	0.000245661426590377	128	2	0.293437766329324	0.627349707324761
