feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
T21	X2	X2	0.000771443219186829	0.00067577216350651	107	107	0.256304516294624	0.747581835281987
T30	X1	male	0.0168679646959559	0.0150269433989397	107	96	0.264279025483899	0.747581835281987
T32	X3	X3	0.0016798791694239	0.00151533409596162	107	94	0.270215634120086	0.747581835281987
T33	X2	X2	-0.000144857490348999	0.000130562385731733	107	4	0.269828370787997	0.747581835281987
T44	X2	X2	-0.000354616025736018	0.000308365686236118	107	28	0.252839017083687	0.747581835281987
T45	X3	X3	0.00101603011574445	0.000851383400292066	107	19	0.235486089865496	0.747581835281987
T54	X3	X3	0.000243176071262524	0.000218304615499972	107	71	0.267927216014859	0.747581835281987
T55	X1	male	-0.00280261752606834	0.00244464049130376	107	77	0.254298185507501	0.747581835281987
T55	X3	X3	0.000373765309635543	0.00033086085322458	107	77	0.261262729091756	0.747581835281987
T61	E1	CRC	0.0191715383616688	0.0167596377274466	107	89	0.255337902923079	0.747581835281987
T63	X1	male	-0.00246511193474577	0.00223900726164618	107	53	0.273494873297202	0.747581835281987
T69	E1	CRC	-0.00774244978146334	0.00695990429213171	107	28	0.268565605303843	0.747581835281987
T71	X3	X3	0.000380768078308677	0.000339768661017448	107	52	0.265060594071649	0.747581835281987
T72	E1	CRC	0.000644457117036524	0.000562516653787741	107	13	0.254613552700917	0.747581835281987
T75	X2	X2	-6.5653047086778e-05	5.85198207347068e-05	107	14	0.264541544787246	0.747581835281987
T85	E1	CRC	-0.00605855044366897	0.00552823860672731	107	48	0.275691220727104	0.747581835281987
T90	E1	CRC	-0.00332790033226609	0.00279682372898895	107	63	0.236853583052596	0.747581835281987
T94	X1	male	-0.00240788656817337	0.00207600946375508	107	90	0.248812367784761	0.747581835281987
T100	X1	male	0.0128144456573445	0.0112931283072265	107	24	0.259155661747397	0.747581835281987
T108	X3	X3	-0.00013337907013692	0.000114351090591439	107	39	0.246172835680371	0.747581835281987
T110	X2	X2	-0.000322162039763403	0.000287626751618464	107	6	0.26531446342553	0.747581835281987
T114	X2	X2	-0.000767724132949891	0.000655489411466761	107	49	0.244238029658896	0.747581835281987
T130	X3	X3	0.000114565545739021	0.000103391757565585	107	96	0.270436623614723	0.747581835281987
T135	X3	X3	-0.000741896466785634	0.00063024465285638	107	81	0.241872694042191	0.747581835281987
T143	X1	male	-0.00126431612830178	0.00115162828832814	107	37	0.274854485396125	0.747581835281987
T147	X1	male	-0.00166611216646873	0.00148600884537593	107	73	0.264835731432059	0.747581835281987
T149	E1	CRC	0.00116718997639896	0.00104903225808343	107	32	0.268480616178139	0.747581835281987
T158	X3	X3	-0.00102217774008725	0.000892831559070054	107	42	0.25494155190316	0.747581835281987
T159	E1	CRC	-0.00371509660408663	0.00317212845625426	107	74	0.244259785545338	0.747581835281987
T159	X3	X3	0.000492532789388605	0.000448575913434086	107	74	0.274793127956507	0.747581835281987
T165	X3	X3	0.000595167844241006	0.000531798831130827	107	49	0.265700608450142	0.747581835281987
T170	X3	X3	-0.000665267383647268	0.000581177978713199	107	58	0.255017438060488	0.747581835281987
T171	X2	X2	-0.000133265277167057	0.000117367951627339	107	28	0.258848408112338	0.747581835281987
T174	E1	CRC	0.00958418273451027	0.00859124009499058	107	70	0.267224960414787	0.747581835281987
T177	X1	male	-0.00148121628978628	0.00132757903225632	107	53	0.267160512913149	0.747581835281987
T177	X3	X3	-0.000209187569147341	0.000179676288966782	107	53	0.24703989915246	0.747581835281987
T178	X2	X2	-0.000139219373548613	0.000124196355203633	107	73	0.264936352318376	0.747581835281987
T182	E1	CRC	0.00328641606207814	0.00282848156847078	107	32	0.247987194164296	0.747581835281987
T183	E1	CRC	-0.00273340448185306	0.002397437117751	107	33	0.256899778359868	0.747581835281987
T184	E1	CRC	0.00679547012609203	0.0061575320972079	107	34	0.272362273299536	0.747581835281987
T189	X3	X3	-0.000344663281987949	0.000313833499741717	107	46	0.274687081113073	0.747581835281987
T191	X2	X2	0.000198046529891811	0.000180872081250847	107	47	0.276115793561592	0.747581835281987
T203	X1	male	-0.00137271464441116	0.00124590819238158	107	31	0.273151104071309	0.747581835281987
T206	E1	CRC	0.00557847120376345	0.00475287304087731	107	46	0.243246493021291	0.747581835281987
T222	E1	CRC	-0.00186403356670895	0.00168376471417755	107	6	0.270870672603668	0.747581835281987
T225	X2	X2	6.57351081208691e-05	5.65688156524425e-05	107	24	0.247931907362835	0.747581835281987
T230	X1	male	-0.00156187981830847	0.00141985692404272	107	23	0.273910114974936	0.747581835281987
T242	X3	X3	0.000307890753818545	0.000260228514255795	107	11	0.239497920731569	0.747581835281987
T244	X3	X3	0.000445939557373393	0.000391210399485145	107	7	0.256998906727721	0.747581835281987
T255	X3	X3	0.000173223579348934	0.000148228798968761	107	8	0.245279593978795	0.747581835281987
T258	E1	CRC	-0.000438047011203457	0.00039905223015455	107	4	0.274912032250089	0.747581835281987
T262	X2	X2	5.50370829867523e-05	4.79687149827859e-05	107	5	0.253919549943028	0.747581835281987
T266	X1	male	0.00432446004512271	0.00376393484925716	107	4	0.253276050921627	0.747581835281987
T266	X2	X2	-0.000241253496876303	0.000208952051928248	107	4	0.250957109229535	0.747581835281987
T268	X3	X3	-6.88213524615836e-05	6.24634965813531e-05	107	2	0.273148154843118	0.747581835281987
T274	X3	X3	-5.82077968097858e-05	5.22388168809721e-05	107	5	0.267784941056475	0.747581835281987
T278	E1	CRC	0.00383298831878293	0.00320607333774262	107	7	0.234648283441117	0.747581835281987
T280	X3	X3	5.27180251148492e-05	4.73074457412203e-05	107	9	0.267739160263513	0.747581835281987
T290	X1	male	-0.00280814873216019	0.00240081621697643	107	10	0.244862074633399	0.747581835281987
T292	E1	CRC	0.000327840735819175	0.000283955047398058	107	6	0.250971912350698	0.747581835281987
T295	X3	X3	-0.000469282837350941	0.000420501449633051	107	10	0.267041096331514	0.747581835281987
T304	X1	male	0.000661691040707107	0.000554646544677996	107	18	0.235638659561761	0.747581835281987
T313	X1	male	0.00119098515211834	0.00101527700504467	107	8	0.243502193620472	0.747581835281987
T313	X2	X2	6.34913232551591e-05	5.63623500341717e-05	107	8	0.262603719474347	0.747581835281987
T314	E1	CRC	0.000257401668712263	0.000229458004697895	107	3	0.26458938289965	0.747581835281987
T314	X1	male	-0.000282876025544365	0.000239749666928872	107	3	0.240792105198647	0.747581835281987
T327	X1	male	-0.00583634037912969	0.00499979295573478	107	22	0.24580423286932	0.747581835281987
T328	X3	X3	0.000340862165413356	0.000311495746315735	107	14	0.27641155448364	0.747581835281987
T329	E1	CRC	0.000236471424851019	0.00021384347258713	107	4	0.271407787773372	0.747581835281987
T349	X3	X3	7.10142975263996e-05	6.21694428385375e-05	107	3	0.25601604499403	0.747581835281987
T350	E1	CRC	-0.000523753260422536	0.000451118140371086	107	6	0.248347227812136	0.747581835281987
T363	X2	X2	1.95018431817784e-05	1.68057848001189e-05	107	9	0.248584875817804	0.747581835281987
T367	E1	CRC	-0.000271165517713706	0.000246697576956233	107	2	0.274276371839956	0.747581835281987
T368	X3	X3	-4.62180736088085e-05	4.02202377993084e-05	107	5	0.253191988846714	0.747581835281987
T378	E1	CRC	0.00160175464034018	0.00137575898891184	107	4	0.247030679887311	0.747581835281987
T381	E1	CRC	8.01819587171179e-05	7.23701339889244e-05	107	1	0.270492358108707	0.747581835281987
T385	X1	male	-0.000733550281569337	0.000652042073050966	107	3	0.263227459460892	0.747581835281987
T386	X3	X3	6.99389286519392e-05	6.11724167428572e-05	107	5	0.255586930530397	0.747581835281987
T388	E1	CRC	0.000400161309439162	0.000350281131143345	107	3	0.255962162832061	0.747581835281987
T392	X1	male	0.00019252744221071	0.000170450356806187	107	1	0.261326985348528	0.747581835281987
T393	X3	X3	0.000271448602716944	0.000236481779598129	107	3	0.253710328163328	0.747581835281987
T396	X1	male	-0.000131399442878408	0.000114825981195343	107	1	0.255162821270953	0.747581835281987
T403	X3	X3	-0.000100965145756473	9.23815396755338e-05	107	1	0.277005769323236	0.747581835281987
T408	X2	X2	-1.8654968705216e-05	1.70015778124862e-05	107	4	0.275116062451581	0.747581835281987
T411	E1	CRC	0.000179700000957088	0.000159519227866734	107	1	0.262593065834308	0.747581835281987
T420	E1	CRC	0.000260889670520609	0.000222428616785596	107	2	0.243562113552004	0.747581835281987
T420	X2	X2	1.44130598200275e-05	1.2901791038368e-05	107	2	0.26656055336109	0.747581835281987
T428	X1	male	0.000492958737476165	0.000436431252234573	107	1	0.261326985348528	0.747581835281987
T429	X1	male	0.000199686597977222	0.00017678857353426	107	1	0.261326985348528	0.747581835281987
T430	X2	X2	-1.41493323112855e-05	1.2944013335043e-05	107	2	0.276917007634033	0.747581835281987
T437	E1	CRC	0.00250417090176876	0.00222477967532262	107	4	0.262984184800474	0.747581835281987
T440	X3	X3	-0.000193493503185511	0.000177043549113524	107	1	0.277005769323236	0.747581835281987
T449	X1	male	0.000231635061027996	0.000202619879320767	107	1	0.255631621671707	0.747581835281987
T454	X2	X2	1.77771874873279e-05	1.50629374729587e-05	107	2	0.240668124028669	0.747581835281987
T454	X3	X3	-4.24622042067714e-05	3.67227769721219e-05	107	2	0.250263357187785	0.747581835281987
T455	X1	male	4.88322046105017e-05	4.46187097148876e-05	107	1	0.276342678664115	0.747581835281987
T199	E1	CRC	-0.00395529520578318	0.00362881443417839	107	24	0.278295123697348	0.748806098597069
T340	X1	male	-0.000487940784593647	0.000447302110754672	107	5	0.277907820798341	0.748806098597069
T349	X1	male	0.000500123275323624	0.000459353035584786	107	3	0.278827347738543	0.749113354044183
T265	E1	CRC	-0.00160073620379532	0.00147268146382748	107	15	0.279619314255962	0.750116483752522
T371	X3	X3	8.52850312979373e-05	7.86848284788631e-05	107	3	0.280972733669874	0.752620536227823
T276	E1	CRC	-0.000274749691382942	0.00025435400113751	107	3	0.282606753803892	0.755867616144141
T148	X3	X3	0.000759227108731123	0.000703660434787883	107	27	0.283146866764421	0.756183584563104
T39	X2	X2	-0.000196844806266181	0.000185890265943513	107	50	0.292132842582079	0.756525415260945
T89	X2	X2	-0.000235260227615209	0.000221602590934627	107	42	0.290910337406844	0.756525415260945
T134	X1	male	-0.00289288682059918	0.00271857328410663	107	79	0.289787235675105	0.756525415260945
T184	X1	male	0.00685120143447571	0.00643371004360076	107	34	0.289439506389656	0.756525415260945
T186	X2	X2	-0.00039817605511116	0.000375347418377756	107	37	0.291277117701421	0.756525415260945
T200	E1	CRC	0.00284536420098286	0.00266848435652155	107	34	0.288812340001296	0.756525415260945
T230	X3	X3	0.000203912537437483	0.000192165299976302	107	23	0.291136516514225	0.756525415260945
T238	X2	X2	2.60804898627055e-05	2.43347930282439e-05	107	8	0.286367604193958	0.756525415260945
T257	X3	X3	-6.94753972394748e-05	6.55547605171695e-05	107	7	0.291735572372068	0.756525415260945
T269	E1	CRC	0.00568191093734468	0.00530273522905622	107	18	0.286470890812717	0.756525415260945
T313	X3	X3	-0.000148052157157513	0.000137408922638448	107	8	0.283817943599257	0.756525415260945
T329	X3	X3	3.22987777924243e-05	3.02399579243268e-05	107	4	0.288004509266001	0.756525415260945
T330	X3	X3	0.000479522633365165	0.000446040155021133	107	5	0.284881633934931	0.756525415260945
T338	X1	male	-0.00737764942335326	0.00692873259167523	107	15	0.289484828143937	0.756525415260945
T340	X3	X3	6.4403997046528e-05	6.05384548525247e-05	107	5	0.289907523850592	0.756525415260945
T345	E1	CRC	-0.000920770615444575	0.000856119685329853	107	4	0.284681123819269	0.756525415260945
T372	X3	X3	3.42143235038145e-05	3.23107827584921e-05	107	3	0.292140394732463	0.756525415260945
T380	X1	male	-0.000270780914587657	0.000253566835209588	107	5	0.288092056677237	0.756525415260945
T384	E1	CRC	-0.000456392758574831	0.000426512818112132	107	7	0.287119561497101	0.756525415260945
T414	X3	X3	0.000202970622851313	0.000190574793027405	107	3	0.289370511889985	0.756525415260945
T418	X1	male	0.000232931514965255	0.000217541120067047	107	1	0.286810303265816	0.756525415260945
T71	X1	male	0.0026515122095147	0.00251045785049558	107	52	0.293378104411367	0.758463742024073
T124	E1	CRC	-0.00331165683771805	0.00313943490593976	107	12	0.29398268137124	0.758463742024073
T156	X3	X3	-0.000898162136724532	0.000851765509792199	107	15	0.294158649947952	0.758463742024073
T444	X1	male	7.11630536350658e-05	6.7640445865945e-05	107	1	0.295249627044806	0.760182947793524
T370	X2	X2	-2.23136241609589e-05	2.12621705468953e-05	107	4	0.296450403465518	0.762179516513929
T351	X2	X2	-0.000395094976627715	0.000379583890120551	107	7	0.30039985629517	0.770194084091564
T392	X2	X2	9.83093976957924e-06	9.46242515690295e-06	107	1	0.301286859904122	0.770194084091564
T428	X2	X2	2.51717241000484e-05	2.42281573226557e-05	107	1	0.301286859904122	0.770194084091564
T429	X2	X2	1.01965044305619e-05	9.81428655831861e-06	107	1	0.301286859904122	0.770194084091564
T412	X3	X3	0.000458045533531175	0.000441694931586958	107	5	0.302179732021854	0.771376182027296
T68	E1	CRC	-0.00141381257249032	0.00136692789398317	107	55	0.303442282472583	0.771825545229573
T118	X2	X2	-0.00100662266330078	0.000973657237416307	107	76	0.303647884702483	0.771825545229573
T250	E1	CRC	-0.0166521138009483	0.0160854567343079	107	18	0.303010619974472	0.771825545229573
T36	X1	male	-0.0155604846991473	0.01515855616907	107	84	0.307077138070626	0.77346595918047
T305	E1	CRC	-0.00470802762984182	0.00456882346959398	107	9	0.305227520397652	0.77346595918047
T336	E1	CRC	0.000220771766331056	0.000215003002049969	107	4	0.306928957235138	0.77346595918047
T373	X1	male	-0.00102233848093687	0.000993414530157445	107	8	0.305859500654476	0.77346595918047
T375	X1	male	-0.00292855710291791	0.00284513599562105	107	5	0.30576370045143	0.77346595918047
T425	X2	X2	-1.19561174701569e-05	1.16464788838986e-05	107	4	0.307043621921668	0.77346595918047
T444	E1	CRC	6.64205785456761e-05	6.47368646809436e-05	107	1	0.307314599852955	0.77346595918047
T369	X3	X3	3.74719405281518e-05	3.66113048423483e-05	107	4	0.308489318250182	0.775333602109854
T290	X2	X2	0.000136160702964036	0.000133279531907638	107	10	0.309378912868409	0.776480408767771
T49	X1	male	0.000945148007566885	0.000926552651748872	107	18	0.31010891373371	0.776706441408539
T100	X3	X3	-0.00155836666277928	0.00152842680982958	107	24	0.310335832616358	0.776706441408539
T91	X3	X3	0.00107160786604412	0.00105323773240725	107	63	0.311350686712427	0.778159596357977
T36	X2	X2	-0.000846784741260125	0.00084151600456684	107	84	0.316671216541777	0.778429108426426
T51	X2	X2	8.86948187380639e-05	8.76064608226749e-05	107	49	0.31373132523147	0.778429108426426
T135	E1	CRC	-0.00449674001089245	0.00445680862002319	107	81	0.3153815019921	0.778429108426426
T183	X1	male	0.0025453615715641	0.00250496709069044	107	33	0.311973730015476	0.778429108426426
T254	X1	male	0.00144301886413889	0.00143157757313987	107	5	0.315843505560988	0.778429108426426
T312	E1	CRC	-0.000420174366216144	0.000416459913964891	107	8	0.315400844322296	0.778429108426426
T319	E1	CRC	-0.00525221470799309	0.005218229886271	107	17	0.316550774966573	0.778429108426426
T368	E1	CRC	0.000286850778022099	0.000284419553122632	107	5	0.315577991896163	0.778429108426426
T395	X3	X3	0.000246846891329406	0.00024363598486584	107	2	0.313371981092983	0.778429108426426
T403	E1	CRC	-0.000659685693940177	0.000653280976666625	107	1	0.314978725519767	0.778429108426426
T419	X3	X3	5.752665220973e-05	5.66581208110145e-05	107	1	0.312351236734509	0.778429108426426
T440	E1	CRC	-0.00126424713167579	0.00125197288423241	107	1	0.314978725519766	0.778429108426426
T14	X1	male	0.0137672322926235	0.0137976163132731	107	101	0.320738608606489	0.778812447998411
T84	X1	male	0.0127720385477207	0.0127304086629574	107	39	0.318104703251073	0.778812447998411
T170	E1	CRC	0.00411004552454191	0.00410983102126675	107	58	0.319651811768007	0.778812447998411
T188	X3	X3	-0.000255422118374007	0.000255668835108554	107	28	0.320141886884303	0.778812447998411
T217	X3	X3	-0.000136939966822012	0.000136690659585326	107	25	0.318799405411927	0.778812447998411
T360	X1	male	0.00121400512441562	0.00121209526847365	107	2	0.318918736951922	0.778812447998411
T392	X3	X3	-2.30316068571353e-05	2.30689750439553e-05	107	1	0.320457661407967	0.778812447998411
T428	X3	X3	-5.89714988573678e-05	5.90671785900075e-05	107	1	0.320457661407967	0.778812447998411
T429	X3	X3	-2.3888039888967e-05	2.39267976162446e-05	107	1	0.320457661407967	0.778812447998411
T139	X1	male	-0.00398665879102635	0.0040012215103073	107	63	0.321432874850373	0.779442099772487
T296	X2	X2	3.27140977274681e-05	3.3066901944697e-05	107	13	0.324842518443234	0.785584066194702
T413	X3	X3	0.000520070527788637	0.000525240612569968	107	5	0.324440587497089	0.785584066194702
T91	X2	X2	0.000426341803368211	0.000432016732270957	107	63	0.326044468980049	0.787428151498985
T224	X3	X3	0.000526599276532897	0.000534277404606472	107	20	0.32664747290353	0.787822707191287
T405	X3	X3	-3.52474078490988e-05	3.58763533355935e-05	107	2	0.328193473558203	0.790487506204704
T169	X1	male	-0.00222082747175566	0.00226406969299328	107	29	0.328962622637198	0.791276536598469
T1	X1	male	0.0245858736084398	0.0259032980125389	107	107	0.344792500927004	0.79272480597788
T16	X1	male	0.0158191253446455	0.0167929341461823	107	22	0.348412876465793	0.79272480597788
T25	X1	male	-0.00365237743510238	0.00388857954194244	107	57	0.349817482852416	0.79272480597788
T30	X3	X3	-0.00196709684488553	0.00203376624580046	107	96	0.335722466022973	0.79272480597788
T35	E1	CRC	-0.0296000631071277	0.0307907418156306	107	102	0.338659680556634	0.79272480597788
T37	X2	X2	0.000255639232856942	0.000272445595801963	107	12	0.350300172028885	0.79272480597788
T41	X1	male	-0.00699945640687337	0.00737881269835696	107	91	0.345072037949828	0.79272480597788
T41	X3	X3	0.000964425646846456	0.000998658196919884	107	91	0.336467707390139	0.79272480597788
T52	X3	X3	-0.00126502896209029	0.00134223161357447	107	92	0.348172924810864	0.79272480597788
T58	X1	male	-0.00119566759885612	0.00125113465125873	107	79	0.341500212590315	0.79272480597788
T58	X3	X3	0.000162972546440892	0.000169330206092404	107	79	0.338097712794337	0.79272480597788
T61	X1	male	-0.0166420288957183	0.0175113418609831	107	89	0.344177242926754	0.79272480597788
T88	X2	X2	-4.1155051312854e-05	4.30350613805779e-05	107	30	0.34117449148373	0.79272480597788
T89	E1	CRC	0.00372758256124671	0.00382045854184975	107	42	0.331526518741894	0.79272480597788
T106	X1	male	0.000204483341142397	0.000218031128765211	107	3	0.350530238985196	0.79272480597788
T106	X2	X2	-1.17378400192263e-05	1.21038364276454e-05	107	3	0.334459123895564	0.79272480597788
T117	E1	CRC	0.00805425327142535	0.00849663567823693	107	79	0.345403296419044	0.79272480597788
T126	X3	X3	-0.000170087866473187	0.000180349437396473	107	42	0.347857345653773	0.79272480597788
T129	X2	X2	0.000379409626639364	0.000399502259121456	107	78	0.344506568489305	0.79272480597788
T139	X3	X3	-0.000524405994439933	0.000541530571693506	107	63	0.335146491836042	0.79272480597788
T146	E1	CRC	0.00232390545822005	0.00248997073430645	107	5	0.352865904555666	0.79272480597788
T160	X3	X3	-0.00135218745561212	0.0014087808265276	107	49	0.339411449371462	0.79272480597788
T161	E1	CRC	-0.00327478019233946	0.00338475815919623	107	25	0.335578682526319	0.79272480597788
T174	X2	X2	-0.000472755982428059	0.000498327895339386	107	70	0.345023368248393	0.79272480597788
T185	X1	male	-0.00328740877958879	0.00349070257121357	107	55	0.348539981955572	0.79272480597788
T192	X1	male	0.001976769390685	0.00211866636467222	107	29	0.353010265162025	0.79272480597788
T212	X2	X2	4.77065223848376e-05	4.95579254675575e-05	107	40	0.338004004236916	0.79272480597788
T221	X1	male	0.000616405930069522	0.00064576774328988	107	3	0.34207117535068	0.79272480597788
T250	X2	X2	0.0008962393619222	0.000933023837228611	107	18	0.339037461950525	0.79272480597788
T254	X3	X3	0.000186577187894485	0.000193751588011056	107	5	0.337839419287337	0.79272480597788
T258	X1	male	0.000391322601389537	0.000416950541310338	107	4	0.350186753204398	0.79272480597788
T268	X2	X2	2.48330864085646e-05	2.56212580018543e-05	107	2	0.334719345532971	0.79272480597788
T272	X3	X3	-2.00133376286096e-05	2.0907958454927e-05	107	3	0.340723835225832	0.79272480597788
T276	X3	X3	-3.37211161441078e-05	3.59686185377884e-05	107	3	0.350708339729284	0.79272480597788
T322	X2	X2	0.000101818371127831	0.000107660842936138	107	2	0.346519977737939	0.79272480597788
T330	X1	male	0.00316910699800826	0.00329566889852613	107	5	0.338525879075903	0.79272480597788
T337	X1	male	0.00170136291082372	0.00177570445522351	107	6	0.340260734910284	0.79272480597788
T348	X1	male	0.00271176881212396	0.00289950729790339	107	3	0.351867594005831	0.79272480597788
T357	X3	X3	-0.000114474514963993	0.000120403309617792	107	7	0.343974218406005	0.79272480597788
T361	X1	male	-0.000329314356329871	0.000349873142901783	107	5	0.348806084670112	0.79272480597788
T363	E1	CRC	-0.000283260303812681	0.000289733995533669	107	9	0.330557354477621	0.79272480597788
T373	X3	X3	0.000125641541461195	0.000134450026587876	107	8	0.35226076142166	0.79272480597788
T379	E1	CRC	0.000782603487487244	0.000836505741342127	107	5	0.351708150858094	0.79272480597788
T382	X2	X2	-2.30419620408441e-05	2.3899433006214e-05	107	4	0.337265136924635	0.79272480597788
T386	X1	male	0.00042515939140402	0.000451986282036786	107	5	0.349108333056089	0.79272480597788
T390	X3	X3	7.52792069802391e-05	7.75566782916269e-05	107	4	0.334026276218679	0.79272480597788
T392	E1	CRC	0.000154960954307028	0.000163133485329909	107	1	0.344406955405021	0.79272480597788
T393	E1	CRC	-0.00156228005048874	0.0016722934958903	107	3	0.352399845333621	0.79272480597788
T418	E1	CRC	0.000202848464286609	0.000208202797483505	107	1	0.332220924582425	0.79272480597788
T428	E1	CRC	0.000396771262923086	0.00041769669842861	107	1	0.344406955405019	0.79272480597788
T429	E1	CRC	0.000160723195766599	0.000169199623324578	107	1	0.344406955405019	0.79272480597788
T455	E1	CRC	4.08176018624687e-05	4.27033757106743e-05	107	1	0.341412927979336	0.79272480597788
T455	X3	X3	-5.7859412489856e-06	6.03875474474142e-06	107	1	0.340260346398304	0.79272480597788
T80	X2	X2	-4.97488466206788e-05	5.3486513530605e-05	107	83	0.354505346197525	0.795085832773423
T267	X2	X2	7.66318030959907e-05	8.24663290443348e-05	107	19	0.354953675338795	0.795096232758901
T3	X2	X2	0.0011409086662048	0.00128350996035354	107	102	0.376149746870009	0.795823447247711
T7	E1	CRC	0.00384110650108865	0.00414513654119357	107	4	0.356293730412707	0.795823447247711
T13	X1	male	0.0107782025847403	0.0119956125342169	107	99	0.371028756152887	0.795823447247711
T48	X3	X3	0.000275104459150404	0.00029696332149587	107	75	0.356429033829273	0.795823447247711
T57	E1	CRC	0.00314231662198906	0.00354034849736815	107	80	0.376858774489364	0.795823447247711
T79	X2	X2	3.64523367615679e-05	4.01733816364007e-05	107	21	0.366347051046304	0.795823447247711
T80	E1	CRC	0.000825477407186273	0.00092211470375833	107	83	0.372787672044062	0.795823447247711
T81	X2	X2	-0.000589583353812263	0.000659001472603718	107	48	0.373074274795785	0.795823447247711
T92	X2	X2	-3.20154511069373e-05	3.49141457077029e-05	107	11	0.361317998565424	0.795823447247711
T95	E1	CRC	0.00048015010949744	0.000524229051629324	107	10	0.361870985834837	0.795823447247711
T97	X3	X3	0.00360659328791926	0.00403144239254786	107	95	0.373098520455134	0.795823447247711
T100	E1	CRC	0.00964410960528917	0.0108083515667293	107	24	0.374341408607225	0.795823447247711
T102	X1	male	0.00727909000556599	0.00812191097686837	107	35	0.372240916851752	0.795823447247711
T125	E1	CRC	0.00379558688674962	0.00419226785104869	107	22	0.367398831227928	0.795823447247711
T130	X1	male	-0.000701109996285795	0.00076393346190257	107	96	0.360907897861641	0.795823447247711
T151	X3	X3	-8.78177548342492e-05	9.52629686565894e-05	107	33	0.358784408633592	0.795823447247711
T154	X2	X2	6.52818450180552e-05	7.30629978258062e-05	107	57	0.37369238382325	0.795823447247711
T163	X3	X3	-0.000447021165122107	0.000499212090095745	107	42	0.372653086642172	0.795823447247711
T179	E1	CRC	-0.011849424858324	0.0130002648822766	107	20	0.364193934635134	0.795823447247711
T188	X2	X2	-9.34571596889302e-05	0.000104870164910129	107	28	0.374935254129822	0.795823447247711
T190	X1	male	-0.000409696246902512	0.000446512057275919	107	15	0.361020037305077	0.795823447247711
T194	X3	X3	0.00300190584487894	0.00331029559601407	107	65	0.366629186841088	0.795823447247711
T195	X1	male	0.00646723353099729	0.00727777201855383	107	24	0.376293757015957	0.795823447247711
T232	X3	X3	3.82113463052943e-05	4.30595320987593e-05	107	5	0.376947312697204	0.795823447247711
T233	X1	male	-0.00234243780643488	0.0026255735978821	107	30	0.37440583754737	0.795823447247711
T243	E1	CRC	-0.00367140054925671	0.00404149263837261	107	4	0.365794118199258	0.795823447247711
T247	X1	male	-0.00130540571388262	0.0014595853210702	107	11	0.373230825249472	0.795823447247711
T260	X3	X3	-0.000212410179756094	0.000231742728465269	107	22	0.36152609428741	0.795823447247711
T264	X2	X2	3.19984197068906e-05	3.49880883317839e-05	107	12	0.362583877938304	0.795823447247711
T281	X2	X2	2.05160415326155e-05	2.28960999802501e-05	107	8	0.37233611355549	0.795823447247711
T283	X1	male	-0.00289313726341198	0.00316982170207929	107	10	0.363545798861522	0.795823447247711
T288	X1	male	0.00160376334102783	0.00179436272544079	107	20	0.373544298108633	0.795823447247711
T288	X3	X3	-0.0002215768547719	0.000242851406759242	107	20	0.363711313404219	0.795823447247711
T298	E1	CRC	-0.000292478433827023	0.000329291026337611	107	3	0.376519426882007	0.795823447247711
T298	X1	male	0.000310832483389603	0.000344060404390996	107	3	0.368429486747668	0.795823447247711
T309	E1	CRC	0.000312938617296773	0.000340557649972091	107	3	0.360315485132581	0.795823447247711
T311	X1	male	0.00106591210769767	0.00118028971854775	107	5	0.36860403789671	0.795823447247711
T313	E1	CRC	0.000870708502203724	0.000971694512769931	107	8	0.372324074582379	0.795823447247711
T343	X2	X2	-0.000134895554501011	0.000151633851426365	107	6	0.375766699182391	0.795823447247711
T345	X1	male	-0.000793892572840857	0.0008945184094986	107	4	0.376893220789462	0.795823447247711
T353	X1	male	-0.000633466777205845	0.000698163656355554	107	4	0.366369449860375	0.795823447247711
T367	X1	male	0.000235749282273113	0.000257762469369017	107	2	0.362559246317554	0.795823447247711
T384	X2	X2	2.26122877287672e-05	2.47395291756564e-05	107	7	0.362864794744735	0.795823447247711
T409	X3	X3	3.02803270184471e-05	3.41288311887614e-05	107	3	0.377039122049836	0.795823447247711
T418	X2	X2	1.08185143634555e-05	1.20766339581435e-05	107	1	0.372457104400325	0.795823447247711
T422	X3	X3	-1.39182344354484e-05	1.51872090002644e-05	107	2	0.361595494266881	0.795823447247711
T432	X3	X3	0.000196041928253835	0.00021344474722349	107	2	0.360541304323989	0.795823447247711
T449	E1	CRC	0.000174466851248365	0.000193922076375041	107	1	0.370412320615076	0.795823447247711
T450	E1	CRC	0.0037754903220607	0.00411814234124782	107	2	0.361412909768189	0.795823447247711
T8	X1	male	0.0179813364092876	0.020457812318408	107	61	0.381495837666356	0.796478761355082
T62	X2	X2	-1.42189443885358e-05	1.6222070465372e-05	107	2	0.382807892812267	0.796478761355082
T157	E1	CRC	-0.011911769489829	0.013545127284296	107	39	0.381244170997066	0.796478761355082
T195	X3	X3	0.000863734059211077	0.00098498321867708	107	24	0.382600345783265	0.796478761355082
T234	E1	CRC	-0.000728709235052906	0.000828802087220169	107	12	0.381342205908213	0.796478761355082
T253	X1	male	0.00977651213940371	0.011156748679344	107	32	0.382933167696116	0.796478761355082
T276	X2	X2	1.29230801543358e-05	1.47535969960744e-05	107	3	0.383127618464331	0.796478761355082
T318	X3	X3	-4.86739918574529e-05	5.55214441110497e-05	107	2	0.382725877723508	0.796478761355082
