feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
T155	E1	CRC	-0.00617833853127632	0.0157868648723729	55	10	0.697100591351658	0.872234108415747
T98	E1	CRC	0.00502112526823813	0.013698414408605	55	42	0.715415566856644	0.881101945938917
T147	E1	CRC	-0.00072204076066287	0.00197423357434842	55	7	0.716020651871373	0.881101945938917
T191	E1	CRC	-0.00153117060733238	0.00419458898626451	55	6	0.716538158370559	0.881101945938917
T288	E1	CRC	0.000446245328164829	0.00125119735774074	55	5	0.722766415561741	0.884528422854131
T24	E1	CRC	-0.00461179523333909	0.0131083480479107	55	29	0.726367333276401	0.884722296929076
T153	E1	CRC	-0.00027934972873712	0.00082003335422247	55	3	0.734708816674212	0.890661159836191
T13	E1	CRC	-0.00932182340698241	0.0285826843560335	55	39	0.745606262638717	0.893843615544198
T77	E1	CRC	-0.000491827682266479	0.00154348382903077	55	3	0.751245995943762	0.893843615544198
T116	E1	CRC	-0.00322197605285406	0.0101051921390841	55	36	0.75109830366124	0.893843615544198
T252	E1	CRC	0.000987038182862634	0.00302612706753022	55	5	0.745578616206371	0.893843615544198
T195	E1	CRC	-0.00198349346577357	0.0066170358480403	55	7	0.765536078176189	0.903693770984352
T271	E1	CRC	0.0005488388532307	0.0018392128916085	55	2	0.766557362157932	0.903693770984352
T41	E1	CRC	-0.00437723758017366	0.0158013275810194	55	28	0.782844569294832	0.918680613282063
T59	E1	CRC	0.00728129702023067	0.0304704353930283	55	23	0.812056153980429	0.920644729180581
T69	E1	CRC	-0.000626522709075508	0.00263787294625106	55	3	0.813176472856	0.920644729180581
T119	E1	CRC	-0.00171243121040353	0.00688058551797439	55	8	0.804416542166571	0.920644729180581
T139	E1	CRC	0.000775443831714303	0.00301420319502871	55	11	0.79797171902872	0.920644729180581
T218	E1	CRC	-0.000525279871467996	0.00196053966769052	55	6	0.789796155150621	0.920644729180581
T319	E1	CRC	0.00121561653620543	0.0049837529868411	55	6	0.808237700123177	0.920644729180581
T401	E1	CRC	0.000241671655490836	0.00100895401785225	55	2	0.811620941627524	0.920644729180581
T408	E1	CRC	0.000245435514651963	0.000958440472861024	55	2	0.798881950144753	0.920644729180581
T39	E1	CRC	0.000948660086712295	0.00441237662732375	55	10	0.830592650305201	0.934330024368087
T76	E1	CRC	0.0021113353438733	0.0101597449822762	55	5	0.836170838928638	0.934330024368087
T101	E1	CRC	-0.0026118857259961	0.012546927143099	55	26	0.835894644542785	0.934330024368087
T188	E1	CRC	0.000137575597833933	0.000861345894391814	55	3	0.873707493247938	0.972046864782338
T126	E1	CRC	-0.000221045193700185	0.00148799955192767	55	2	0.882470986573098	0.973369285619255
T166	E1	CRC	0.00147119434686132	0.00976267147511331	55	30	0.880787710739361	0.973369285619255
T74	E1	CRC	-0.00164161865100019	0.0114606944927362	55	10	0.886644622536419	0.973793452956665
